id,champion_id,slot,name,description,image_path
627,126,Q,砕けし大地/大地の怒り,地面から通常攻撃を強化する巨大な岩を掘り起こす。岩は強力な飛翔物として投げることができる。,/img/spell/SkarnerQ.png
628,126,W,激震の砦,シールドを獲得して地震を発生させ、衝撃波で敵にダメージとスロウ効果を与える。,/img/spell/SkarnerW.png
629,126,E,イシュタルの衝動,前方に突撃して地形を通り抜ける。チャンピオンか大型モンスターに衝突すると、対象を次にぶつかった壁に叩きつけ、ダメージを与えてスタンさせる。,/img/spell/SkarnerE.png
630,126,R,インペイル,尻尾で前方を貫き、敵チャンピオンにサプレッション効果を与える。サプレッション効果を受けた犠牲者は、スカーナーの動きに追従して引きずられる。,/img/spell/SkarnerR.png
631,127,P,駆けだしドラゴン,スキルをチャンピオンに命中させる、または「スーパーこげこげブレス」で敵をキルすると、「駆けだしドラゴン」のスタックを1つ獲得する。スタック数に応じて通常スキルのダメージが増加する。,/img/spell/Icons_Smolder_Passive.png
632,127,Q,スーパーこげこげブレス,敵1体に炎のブレスを吐きかける。スタックを獲得するほど、このスキルが強化されていく。,/img/spell/SmolderQ.png
633,127,W,くしゅん！,可愛らしいくしゃみと共に炎を吐く。この炎は敵チャンピオンに命中すると爆発する。,/img/spell/SmolderW.png
634,127,E,パタパタパタ,飛翔して地形を無視するようになり、最も体力が低い敵を空から攻撃する。,/img/spell/SmolderE.png
635,127,R,ママーッ！！,母ドラゴンを呼び寄せて、上空から炎を吐いてもらう。炎の中心部にいる敵には、追加ダメージとスロウ効果を与える。,/img/spell/SmolderR.png
636,128,P,パワーコード,<passive>アッチェレランド</passive>: 通常スキルを使用し条件を満たすたびに、恒久的に通常スキルヘイストを獲得する。獲得可能な上限を超えると、スキルの使用成功時にアルティメットの残りクールダウン時間が短縮されるようになる。<br><br><passive>パワーコード</passive>: スキルを数回発動するたびに、次の通常攻撃で追加魔法ダメージを与え、さらに最後に発動した通常スキルに応じた追加効果が発生する。,/img/spell/Sona_Passive_Charged.png
637,128,Q,ヒム・オブ・ヴァロー,ソナが「ヒム・オブ・ヴァロー」を演奏し、音波を放って周囲の敵2体(チャンピオンか中立モンスターを優先)に魔法ダメージを与え、さらに一時的にオーラをまとって、接触した味方の次の攻撃に追加ダメージを付与する。,/img/spell/SonaQ.png
638,128,W,パーセヴァランス,ソナが「パーセヴァランス」を演奏し、癒しの旋律によって自身と周囲の味方の体力を回復する。さらにしばらくオーラをまとい、接触した味方に一時的なシールドを与える。,/img/spell/SonaW.png
639,128,E,セレリティ,ソナが「セレリティ」を演奏して周囲の味方の移動速度を増加させる。さらに一時的にオーラをまとって、接触した味方チャンピオンの移動速度を増加させる。,/img/spell/SonaE.png
640,128,R,クレッシェンド,ソナが究極の和音を演奏し、触れた敵チャンピオンに魔法ダメージを与え、強制的に踊らせてスタン効果を付与する。,/img/spell/SonaR.png
641,129,P,救済の足音,近くにいる体力の少ない味方に向かって移動する際に、ソラカの移動速度が増加する。,/img/spell/Soraka_Passive.png
642,129,Q,星のささやき,指定地点に流れ星が落ち、周囲の敵ユニットに魔法ダメージとスロウ効果を与える。敵チャンピオンに「星のささやき」が命中した場合、ソラカの体力が回復する。,/img/spell/SorakaQ.png
643,129,W,星霊の癒し,自身の体力を消費し、指定した味方チャンピオンの体力を回復する。,/img/spell/SorakaW.png
644,129,E,星の静寂,指定した場所に時空の渦を生じさせ、巻き込んだ敵チャンピオンすべてにサイレンス効果を付与する。さらに渦が消滅した瞬間に渦の範囲内に居るすべての敵チャンピオンにスネア効果を付与する。,/img/spell/SorakaE.png
645,129,R,星に願いを,ソラカとすべての味方チャンピオンが降り注ぐ希望の光で満たされ、瞬時に体力が回復する。,/img/spell/SorakaR.png
646,130,P,恐襲の魔鴉,鴉たちが「魂のかけら」を回収し、スウェインの体力を回復して、最大体力を恒久的に上昇させる。,/img/spell/Swain_P.png
647,130,Q,死の手,この世ならざる力の稲妻を複数放ち、敵を貫通する。当たった稲妻の数に応じて与えるダメージが増加する。,/img/spell/SwainQ.png
648,130,W,帝国の眼,指定地点に悪魔の眼を開いて視界を得て、敵ユニットにダメージとスロウ効果を与える。その後の爆発が当たった敵チャンピオンは可視状態になり、「魂のかけら」を獲得する。,/img/spell/SwainW.png
649,130,E,束縛の爪,悪魔のエネルギー波を前方に発射する。その後エネルギー波を呼び戻し、命中した敵にスネア効果を与える。スネア効果を与えたすべてのチャンピオンは、任意で引き寄せることができる。「魔帝戴冠」を発動中は、このスキルのクールダウンが短縮される。,/img/spell/SwainE.png
650,130,R,魔帝戴冠,悪魔に変身して周囲の敵チャンピオン、ミニオン、また中立モンスターから体力を吸収する。その後、「悪魔の紅炎」が発動可能になり、周囲の敵ユニットに魂の炎の爆発を浴びせて、スロウ効果を与える。この形態は敵チャンピオンから体力を吸収している間は無限に持続する。,/img/spell/SwainR.png
651,131,P,ペトリサイトバースト,スキル使用後、「ペトリサイトバースト」がチャージされる。通常攻撃でチャージを解放し、魔力のこもった鎖を旋回させて当たった敵に追加魔法ダメージを与える。「ペトリサイトバースト」のチャージを保持している間は攻撃速度が増加する。 ,/img/spell/SylasP.png
652,131,Q,鎖の鞭,指定地点で交わるように2本の鎖を叩きつけ、敵にダメージとスロウ効果を与える。<br><br>少ししてから交差地点で魔法エネルギーが爆発し、ダメージを与える。,/img/spell/SylasQ.png
653,131,W,王殺し,魔法エネルギーを纏って敵に突進し、ダメージを与える。対象がチャンピオンの場合は自身の体力を回復する。,/img/spell/SylasW.png
654,131,E,逃亡/拉致,指定地点にダッシュする。再発動で鎖を投げつけて命中した敵に向かって自身を引き寄せる。,/img/spell/SylasE.png
655,131,R,乗っ取り,敵のアルティメットスキルを奪い、自由に発動できる。,/img/spell/SylasR.png
656,132,P,絶大なる魔力,チャンピオンレベルの上昇および敵へのダメージによって「怒りの破片」を集め、スキルをアップグレードできる。<br><br><font color='#FF9900'>ダークスフィア</font>: チャージ数が1増加する<br><font color='#FF9900'>ダークフォース</font>: 追加確定ダメージを与える<br><font color='#FF9900'>闇の波導</font>: 幅が増加し、すべての対象にスロウ効果を付与する<br><font color='#FF9900'>魔力の奔流</font>: 体力が低下している対象にとどめを刺す,/img/spell/SyndraPassive.png
657,132,Q,ダークスフィア,闇のエネルギーの球体をつくりだし、敵に魔法ダメージを与える。<br>球体は一定時間消滅せず、他のスキルで操作することもできる。,/img/spell/SyndraQ.png
658,132,W,ダークフォース,発生中の「ダークスフィア」または敵ミニオンや中立モンスター1体を持ち上げて投げ飛ばす。<br>投げ飛ばされた「ダークスフィア」およびミニオンや中立モンスターが命中した敵は魔法ダメージを受け、移動速度が低下する。,/img/spell/SyndraW.png
659,132,E,闇の波導,敵ユニットおよび発生中の「ダークスフィア」をノックバックし、魔法ダメージを与える。<br>このスキルでノックバックした「ダークスフィア」が敵ユニットに命中した場合は、さらにスタン効果を付与する。,/img/spell/SyndraE.png
660,132,R,魔力の奔流,発生中のすべての「ダークスフィア」で敵チャンピオン1体を集中攻撃する。,/img/spell/SyndraR.png
661,133,P,舌慣らし,巨大な体躯から繰り出す通常攻撃に、自身の合計体力に応じた追加ダメージを付与する。ダメージを受けた敵チャンピオンには<spellName>「舌慣らし」</spellName>がスタックされ、3スタックたまった敵チャンピオンに対しては<spellName>「丸呑み」</spellName>を使えるようになる。,/img/spell/TahmKenchP.png
662,133,Q,味見,舌をムチを打つように放つ。最初に命中したユニットにダメージを与え、スロウ効果を付与する。対象が敵チャンピオンだった場合は自分の体力を回復する。<br><br>敵チャンピオンに<spellName>「舌慣らし」</spellName>のスタックを付与する。<spellName>「舌慣らし」</spellName>を3スタック付与しているチャンピオンにこのスキルを使用すると、スタックを消費して対象をスタンさせる。,/img/spell/TahmKenchQ.png
663,133,W,川潜り,水中に潜ってから指定地点に現れ、範囲内のすべての敵にダメージを与えてノックアップさせる。,/img/spell/TahmKenchW.png
664,133,E,ゆるゆる皮膜,<passive>自動効果:</passive> 受けたダメージの一定割合を蓄え、非戦闘時にそれに応じて体力を回復する。<br><br><active>発動効果:</active> 蓄えていた全ダメージを一時的なシールドに変換する。,/img/spell/TahmKenchE.png
665,133,R,丸呑み,数秒間チャンピオンを丸呑みし、敵には魔法ダメージを与え、味方にはシールドを付与する。,/img/spell/TahmKenchRWrapper.png
666,134,P,ロックサーフィン,壁の近くで移動速度が増加する。,/img/spell/Taliyah_Passive.png
667,134,Q,スレッドボレー,自由に移動しながら、指定された方向に石の欠片を連続して発射する。「スレッドボレー」を使用すると、自身の足元に「加工された地面」を作り出す。「加工された地面」上でこのスキルを使用するとその地面を消費して、敵にスロウ効果を与える大きな石を1発投げる。,/img/spell/TaliyahQ.png
668,134,W,サイズミックシャーブ,一定範囲の地面を隆起させ、範囲内の敵を指定した方向に飛ばす。,/img/spell/TaliyahWVC.png
669,134,E,アンレイベルアース,一定範囲内に石をばら撒き、スロウ効果を付与する。この範囲内で敵がダッシュするかノックバックさせられると、石が爆発して対象をスタンさせる。,/img/spell/TaliyahE.png
670,134,R,ウィーバーウォール,長い壁を作り、その上を移動する。,/img/spell/TaliyahR.png
671,135,P,血塗られし慈悲,タロンのスキルは敵チャンピオンまたは大型モンスターに3回までスタックする「傷」を付与する。「傷」のスタックが3つになった敵チャンピオンに通常攻撃を行うと、そのチャンピオンは出血して継続的に大ダメージを受ける。,/img/spell/TalonP.png
672,135,Q,ノクサスの刃,タロンが対象を突き刺す。近接攻撃の射程内であれば、この攻撃はクリティカルダメージを与える。近接攻撃の射程外であれば、対象までジャンプしてから突き刺す。このスキルで対象を倒すと体力の一部が回復し、クールダウンの一部が解消する。,/img/spell/TalonQ.png
673,135,W,飛燕手裏剣,ブーメランのように戻ってくる刃を同時に複数投げる。刃は往路と復路で敵を貫通するたびに物理ダメージを与える。復路で刃が敵ユニットに命中すると、追加ダメージと短時間のスロウ効果を与える。,/img/spell/TalonW.png
674,135,E,暗殺者の跳躍,タロンはどんな地形や建造物も最大距離まで飛び越えられる。このスキルのクールダウンは短いが、飛び越えた地形や建造物に対しては長いクールダウンに入る。,/img/spell/TalonE.png
675,135,R,シャドウアサルト,複数の刃を全方向に投げ、インビジブル状態になって移動速度が増加する。インビジブル状態が解除されると、投げた刃がタロンのいる地点に一斉に戻ってくる。飛んでいった時と戻ってきた時のそれぞれで、刃が命中した敵に物理ダメージを与える。,/img/spell/TalonR.png
676,136,P,ブラバド,スキル使用後の通常攻撃2回が素早くなり、追加魔法ダメージを付与する。さらに通常スキルのクールダウンを短縮する。,/img/spell/Taric_Passive.png
677,136,Q,スターライトタッチ,周囲の味方チャンピオンの体力をチャージ数に応じて回復する。ブラバド効果中に通常攻撃を行うと、「スターライトタッチ」のチャージを1つ獲得する。,/img/spell/TaricQ.png
678,136,W,バスティオン,自動効果: このスキルで繋がっている味方チャンピオンとタリックの物理防御が増加する。<br><br>発動効果: 指定した味方チャンピオンと繋がり、両者にシールドを付与するが、離れすぎると繋がりは一時的に消滅する。さらにタリックの全スキルは、繋がっている味方チャンピオンからも同様に発動される。,/img/spell/TaricW.png
679,136,E,ダズル,魔法ダメージとスタン効果を持つ星のビームを構え、短い遅延の後に発動する。,/img/spell/TaricE.png
680,136,R,コズミックレディアンス,発動から少しして宇宙のエナジーを放ち、自身の周囲の味方を数秒間、無敵状態にする。,/img/spell/TaricR.png
681,137,P,やぶからヨードル,短時間行動せずにいるとインビジブル状態になる。茂みの中であれば移動中でもインビジブル状態になり、動き回っても解除されない。インビジブル状態が解除されると「奇襲モード」になり、攻撃速度が数秒間増加する。,/img/spell/TeemoPassive.ASU_Teemo.png
682,137,Q,目つぶしダーツ,強力な毒で敵1体の視力を低下させる。攻撃を受けた敵はダメージを受け、一定時間ブラインド状態になる。,/img/spell/TeemoQ.png
683,137,W,駆け足！,自動効果: 移動速度が増加。ただし、敵チャンピオンまたはタワーから攻撃を受けると効果が消滅する。<br><br>発動効果: 数秒間、移動速度が増加。この間は、攻撃を受けても効果が持続する。,/img/spell/TeemoW.png
684,137,E,毒たっぷり吹き矢,通常攻撃のたびに、対象を毒状態にする。攻撃を受けた対象は命中時にダメージを受け、さらにその後4秒にわたって毎秒ダメージを受ける。,/img/spell/TeemoE.png
685,137,R,毒キノコ,バックパックに収納した「毒キノコ」を1つ取り出し、破裂性の毒トラップを仕掛ける。敵がトラップを踏むと毒霧が放出され、近くにいる敵ユニットをスロウ状態にし、継続ダメージを与える。毒キノコを他の毒キノコに投げつけると、バウンドしてさらに遠くに飛んでいく。,/img/spell/TeemoR.png
686,138,P,魂の束縛,近くで倒れた敵の魂を集め、物理防御と魔力を永続的に獲得する。,/img/spell/Thresh_Passive.png
687,138,Q,死の宣告,敵に鎖を投げ、命中した対象をそばに引き寄せる。もう一度発動すると、つないだ鎖をたぐって対象まで移動する。,/img/spell/ThreshQ.png
688,138,W,嘆きの魂灯,ランタンを投げて、その周囲にいる味方チャンピオンにシールドを付与する。ランタンをクリックした味方チャンピオンは、スレッシュの元に素早く移動できる。,/img/spell/ThreshW.png
689,138,E,絶望の鎖,前回の通常攻撃から経過した時間に応じて次の通常攻撃が強化される。発動すると鎖を投げ、範囲内の敵ユニットを鎖が投げられた方向へ弾き飛ばす。,/img/spell/ThreshE.png
690,138,R,魂の牢獄,牢獄の壁を出現させる。壁を壊した者にダメージを与えスロウ効果を付与する。,/img/spell/ThreshRPenta.png
691,139,P,ドロー＆グロー,レベルが上がるごとに射程が増加する。,/img/spell/Tristana_Passive.png
692,139,Q,ラピッドファイア,高速で連射を行い、攻撃速度が数秒間増加する。,/img/spell/TristanaQ.png
693,139,W,ロケットジャンプ,地面を砲撃した反動で指定地点へジャンプし、着地と同時に周辺のユニット全員にダメージを与え、短時間スロウ効果を付与する。,/img/spell/TristanaW.png
694,139,E,ヨードルグレネード,自動効果: ユニットを倒すと砲弾が炸裂して金属片が飛び散り、周辺の敵ユニットにダメージを与える。<br><br>発動効果: 対象にグレネードを付着させる。グレネードは数秒後に起爆し、対象と周囲のユニットにダメージを与える。,/img/spell/TristanaE.png
695,139,R,バスターショット,敵ユニット1体へ向けて巨大な砲弾を発射し、魔法ダメージを与えてノックバックさせる。対象に「ヨードルグレネード」が付着していた場合、爆発半径が2倍になる。,/img/spell/TristanaR.png
696,140,P,王への貢物,近くにいる敵ユニットの体力がゼロになると、自身の体力が回復する。回復量は、倒れたユニットの最大体力に比例する。,/img/spell/Trundle_Passive.png
697,140,Q,咬み付き,敵に咬み付いてダメージを与える。咬み付かれた対象は一瞬スロウ状態となり、攻撃力が低下する。この攻撃でトランドルの攻撃力が上昇し、対象の攻撃力をその半分低下させる。,/img/spell/TrundleTrollSmash.png
698,140,W,凍てつく大地,指定範囲を自身の領土にする。範囲内にいる間はトランドルの攻撃速度と移動速度が増加し、あらゆる体力回復効果が増加する。,/img/spell/trundledesecrate.png
699,140,E,氷冷の柱,指定地点に氷の柱を出現させて通行不能にし、近接する敵ユニット全員をスロウ効果を付与する。,/img/spell/TrundleCircle.png
700,140,R,暴虐なる搾取,発動と同時に対象の体力、物理防御、魔法防御の一部を吸収する。<br>その後4秒かけて、さらに同量の体力、物理防御、魔法防御を吸収する。,/img/spell/TrundlePain.png
701,141,P,戦場の咆哮,通常攻撃やクリティカル発生、敵にとどめを刺した際に「フューリー」がたまっていく。<br><br>自動効果: たまった「フューリー」の量に応じてクリティカル率が増加する。<br><br>たまった「フューリー」を消費して「血の欲望」を強化して発動できる。,/img/spell/Tryndamere_Passive.png
702,141,Q,血の欲望,戦闘で負傷するほど攻撃力が増加する。発動させるとたまっている「フューリー」を消費し、体力を回復する。,/img/spell/TryndamereQ.png
703,141,W,嘲りの叫び,敵を嘲る言葉を叫び、周囲にいる敵チャンピオンの攻撃力を低下させる。トリンダメアに背を向けている敵は、移動速度も低下する。,/img/spell/TryndamereW.png
704,141,E,スピンスラッシュ,指定地点へ回転しながら移動し、移動中に当たった敵ユニットにダメージを与える。,/img/spell/TryndamereE.png
705,141,R,不死の憤激,戦い続けたいという強い欲望に取りつかれ、一定時間はどれだけダメージを受けても体力がゼロにならない。,/img/spell/UndyingRage.png
706,142,P,イカサマダイス,ユニットを1体倒すたびに「幸運のサイコロ」を振り、1～6の追加ゴールドを獲得する。,/img/spell/Cardmaster_SealFate.png
707,142,Q,ワイルドカード,扇状を描くように敵を貫通する3枚のカードが投げられ、命中した敵ユニットにそれぞれダメージを与える。,/img/spell/WildCards.png
708,142,W,ドロー,デッキから魔法のカードを1枚選び、次の通常攻撃に使用する。この通常攻撃には追加効果がつく。,/img/spell/PickACard.png
709,142,E,スタックデッキ,通常攻撃4回ごとに追加ダメージがつき、攻撃速度が増加する。,/img/spell/CardmasterStack.png
710,142,R,デスティニー,敵の運命を予知し、敵のチャンピオン全員を可視状態にする。また、1.5秒後に指定位置へワープする「ゲート」を使用できるようになる。,/img/spell/Destiny.png
711,143,P,スゴイ毒ダ！,通常攻撃時に対象を毒に侵し、毎秒確定ダメージを与える。,/img/spell/Twitch_Passive.png
712,143,Q,オイラだヨ！,数秒間カモフラージュ状態になり、その間移動速度が増加する。カモフラージュの解除時に短時間攻撃速度が増加する。<br><br>「スゴイ毒ダ！」でチャンピオンを倒すと、「オイラだヨ！」のクールダウンがリセットされる。,/img/spell/TwitchHideInShadows.png
713,143,W,コイツを食らエ！,毒物が入った容器を投げて破裂させ、効果範囲内の敵ユニットをスロウ状態にし、猛毒効果をかける。,/img/spell/TwitchVenomCask.png
714,143,E,ボーン！,猛毒状態にした敵を病原菌に侵し、さらにダメージを与える。,/img/spell/TwitchExpunge.png
715,143,R,ヒャッハー！,クロスボウの最大威力を引き出し、射程距離を大幅に拡大する。発射した矢は命中した敵ユニットを貫通してダメージを与える。,/img/spell/TwitchFullAutomatic.png
716,144,P,精霊の繋ぎ手,4つの通常スキルで「型」を切り替え、スキルを再発動すると「型」がリフレッシュされて究極の効果を得る。さらに、スキル使用後、次の2回の通常攻撃の攻撃速度が増加する。,/img/spell/Udyr_P.png
717,144,Q,野性の爪,攻撃速度が増加し、次の2回の通常攻撃が追加物理ダメージを与える。<br><br>再発動: 攻撃速度がさらに増加し、次の2回の通常攻撃が対象に電撃を放つようになる。,/img/spell/UdyrQ.png
718,144,W,鉄の外皮,シールドを獲得し、次の2回の通常攻撃で自身の体力を回復する。<br><br>再発動: より耐久値の高いシールドを獲得し、数秒間かけて最大体力の一定割合を回復する。,/img/spell/UdyrW.png
719,144,E,焔の猛進,移動速度が増加し、各対象への最初の通常攻撃が対象をスタンさせる。<br><br>再発動: 少しの間、移動速度がさらに増加し、移動不能効果を受けなくなる。 ,/img/spell/UdyrE.png
720,144,R,氷翼の嵐,極寒の嵐に身を包み、周囲の敵にダメージとスロウ効果を与える。<br><br>再発動: 嵐を強化して解き放ち、敵を追跡させて追加ダメージを与える。,/img/spell/UdyrR.png
721,145,P,エコーフレイム,通常攻撃時と「パージ」発動時にその方向にある脚から散発的に炎が放射され、物理ダメージを与える。,/img/spell/Urgot_Passive.png
722,145,Q,コラプトシェル,指定地点に榴弾を発射する。周囲の敵に物理ダメージを与えて、移動速度を低下させる。,/img/spell/UrgotQ.png
723,145,W,パージ,最も近くにいる敵に速射攻撃を行う。その間は移動速度が低下する。直前に他のスキルで攻撃した敵チャンピオンを優先して攻撃し、「エコーフレイム」を発動する。,/img/spell/UrgotW.png
724,145,E,ディスデイン,指定方向に突撃しながらシールドを展開し、チャンピオン以外の敵ユニットを横に弾き飛ばす。敵チャンピオンを捕まえるとその場で止まり、そのチャンピオンを後方に投げ飛ばす。,/img/spell/UrgotE.png
725,145,R,デスグラインダー,ケミドリルを発射する。ドリルは最初に当たった敵チャンピオンに突き刺さる。その敵チャンピオンの体力が一定未満になると、アーゴットが弱者とみなして処刑する。,/img/spell/UrgotR.png
726,146,P,復讐の化身,キルまたはアシストを獲得すると、一時的に攻撃力と魔力が増加する。相手が敵チャンピオンの場合、このボーナスはさらに大きくなる。,/img/spell/VarusPassive.png
727,146,Q,乾坤一擲,弓を引き絞り、強力な一矢を放つ。構えてから発動するまでの時間が長ければ長いほど、射程距離とダメージ量が増加する。,/img/spell/VarusQ.png
728,146,W,枯死の矢筒,自動効果: 通常攻撃に追加魔法ダメージがつき、命中時に「枯死の呪い」を付与する。「枯死の呪い」がかかった敵に自身の他のスキルが命中すると、対象の最大体力に応じた魔法ダメージを与える。<br><br>発動効果: 次の「乾坤一擲」が強化される。,/img/spell/VarusW.png
729,146,E,滅びの矢雨,複数の矢を射かけて物理ダメージを与え、範囲内の土壌に穢れをもたらす。穢された範囲内に入った敵は、スロウ状態になり、自己回復スキルの効果と、体力自動回復が低下する。,/img/spell/VarusE.png
730,146,R,穢れの連鎖,穢れの蔓を放ち、最初に命中した敵にダメージを与え、スネア効果を付与する。蔓は近接する別のチャンピオンの位置に向かって拡散し、命中するとそのチャンピオンにも同様にダメージを与えてスネア効果を付与する。,/img/spell/VarusR.png
731,147,P,ナイトハンター,敵チャンピオンに向かって移動する時、移動速度が増加する。,/img/spell/Vayne_NightHunter.png
732,147,Q,タンブル,指定方向に前転して移動し、次の攻撃の準備をする。「タンブル」発動後の最初の通常攻撃は追加ダメージを与える。,/img/spell/VayneTumble.png
733,147,W,シルバーボルト,邪悪な存在が嫌う銀の矢を、クロスボウにつがえる。同じ対象に通常攻撃またはスキルを3回連続で命中させると、対象の最大体力に比例する追加確定ダメージが発生する。,/img/spell/VayneSilveredBolts.png
734,147,E,パニッシュメント,背中に担いだ特大クロスボウを構え、指定対象に巨大な矢を撃ち込む。矢を受けたユニットはノックバックされダメージを受ける。ノックバック中に対象が地形に衝突した場合は、追加のダメージが発生し、スタン状態になる。,/img/spell/VayneCondemn.png
735,147,R,ファイナルアワー,敵を殲滅すべく特大クロスボウを構え、攻撃力が増加する。効果時間中は「タンブル」発動時にインビジブル状態になり、「タンブル」のクールダウンが短縮される。また、「ナイトハンター」の移動速度増加量が上昇する。,/img/spell/VayneInquisition.png
736,148,P,偉大なる悪の力,ルーンテラを脅かす強大な悪であるベイガー、その力はとどまるところを知らない！敵チャンピオンからキルまたはアシストを獲得したり、スキルを命中させると、ベイガーの魔力は永続的に増加してゆく。,/img/spell/VeigarEntropy.png
737,148,Q,イーヴィルストライク,指定方向に闇のエネルギーを発射し、最初に命中した敵2体に魔法ダメージを与える。このスキルで敵ユニットにとどめを刺すと、ベイガーの魔力が永続的に増加する。,/img/spell/VeigarBalefulStrike.png
738,148,W,ダークマター,指定地点に巨大な暗黒物質を降らせ、着地時に魔法ダメージを与える。「偉大なる悪の力」のスタックに応じて「ダークマター」のクールダウンが短縮される。,/img/spell/VeigarDarkMatter.png
739,148,E,イベントホライズン,空間の境界をねじ曲げて檻を作り出す。檻を通過した敵はスタンする。,/img/spell/VeigarEventHorizon.png
740,148,R,メテオバースト,敵チャンピオン1体に闇の大魔法を放ち、対象の減少体力に応じて増加する大量の魔法ダメージを与える。,/img/spell/VeigarR.png
741,149,P,有機分解,スキルが命中するたびに対象の<keywordName>「有機分解」</keywordName>が進行していき、3スタックすると確定ダメージを与える。,/img/spell/VelKoz_Passive.png
742,149,Q,電離炸裂弾,再発動させるか敵に命中するとT字に分裂するプラズマ弾を発射する。この弾は命中した敵にスロウ効果とダメージを与える。,/img/spell/VelkozQ.png
743,149,W,ヴォイドの裂谷,ヴォイドへ通じる裂け目を大地に呼び出し、触れた敵にダメージを与える。裂け目は少ししてから爆発し、再度ダメージを与える。,/img/spell/VelkozW.png
744,149,E,地殻砕裂,指定したエリアを爆発させ、範囲内の敵にダメージを与えてノックアップさせる。<br>至近距離にいる敵は、わずかにふき飛ばされる。,/img/spell/VelkozE.png
745,149,R,生体破壊光線,指定方向へ2.5秒間、強力なビームを発射し、触れた敵に魔法ダメージを与える。このスキルによって「有機分解」されて解析が完了したチャンピオンは確定ダメージを代わりに受ける。,/img/spell/VelkozR.png
746,150,P,フコウとユーウツ,一定時間ごとに強化され、次の通常スキルが敵にフィアー効果を与えてダッシュを阻止する。周囲の敵がダッシュするたびにマークを付与する。マークを消費すると追加ダメージを与え、強化効果のクールダウンも短縮される。,/img/spell/Icons_Vex_Passive.png
747,150,Q,無気力ショット,途中で加速する飛翔物を発射してダメージを与える。,/img/spell/VexQ.png
748,150,W,パーソナルスペース,シールドを獲得して周囲の敵にダメージを与える。,/img/spell/VexW.png
749,150,E,ヤミとばし,敵にダメージとスロウ効果を与えて、「ユーウツ」を付与するゾーンを発生させる。,/img/spell/VexE.png
750,150,R,影法師,敵チャンピオンをマークする飛翔物を発射する。再発動すると対象までダッシュしてダメージを与える。,/img/spell/VexR.png
751,151,P,ケンカの作法,一定時間ごとにシールドをチャージし、スキルが敵に命中した瞬間に発動する。,/img/spell/ViPassive.png
752,151,Q,真っすぐいってぶっとばす,ガントレットにエネルギーをチャージした後、指定方向に猛ダッシュしながらパンチを繰り出す。敵ユニットに命中するとダメージとノックバックを与える。これは「メッタ打ち」の連続攻撃回数にもカウントされる。,/img/spell/ViQ.png
753,151,W,メッタ打ち,ヴァイのパンチが敵の物理防御を破って追加ダメージを与え、さらに自身の攻撃速度が増加する。,/img/spell/ViW.png
754,151,E,無慈悲な連撃,ヴァイが次の通常攻撃と同時に、衝撃波を放つ。衝撃波は通常攻撃をした対象の背後に広がり、触れた敵にダメージを与える。,/img/spell/ViE.png
755,151,R,突入捜査,進路にいる敵を跳ね飛ばしながら指定した対象に向かって突撃し、接触と同時に対象をノックアップさせ、追いかけるように自身もジャンプしてから、地面に叩きつけてフィニッシュする。,/img/spell/ViR.png
756,152,P,王の支配,ヴィエゴの周囲で倒された敵は亡霊になる。ヴィエゴは亡霊に通常攻撃を行うことで、その倒された敵の死体を一時的に操れるようになり、対象の最大体力の一定割合にあたる体力を回復し、対象の通常スキルとアイテムを使用できる。対象のアルティメットスキルは自身のものと入れ替わり、自由に1回発動できるようになる。,/img/spell/Viego_Passive.png
757,152,Q,滅びの王剣,自動効果により、霊体の刃が<OnHit>通常攻撃時効果</OnHit>で現在体力に応じた追加ダメージを与える。直前にスキルで攻撃した敵には2回攻撃を行い、体力を奪う。<br><br>このスキルを発動すると、剣で前方に突きを放ち、自身の前にいる敵を貫く。,/img/spell/ViegoQ.png
758,152,W,亡霊の嘆き,チャージしてから前方にダッシュし、凝縮した「黒き霧」を発射して最初に当たった敵をスタンさせる。,/img/spell/ViegoW.png
759,152,E,彷徨える苦悶,「黒き霧」を出現させて、地形の周囲を覆う。自身は「霧」の中では亡霊となって隠れることができ、カモフラージュ状態となり、移動速度と攻撃速度が増加する。,/img/spell/ViegoE.png
760,152,R,ハートブレイカー,近くの地点に瞬間移動し、到着時に敵チャンピオンを斬りつけ、対象の心臓を貫いて衝撃を発生させ、周囲の敵をノックバックさせる。,/img/spell/ViegoR.png
761,153,P,グロリアス・エヴォリューション,敵を倒すたびに「ヘクス フラグメント」を獲得する。「ヘクス フラグメント」を100個獲得するごとに、発動効果スキルが1つ恒久的に強化される。すべての通常スキルをアップグレードすると、「ヘクス フラグメント」を100個獲得してアルティメットスキルが強化できる。,/img/spell/Viktor_Passive.ViktorVGU.png
762,153,Q,パワーブラスト,敵ユニットを狙い撃って魔法ダメージを与え、自身にシールドを張り、次の通常攻撃のダメージが強化される。<br><br>強化: 「パワーブラスト」のシールドが60%増加し、このスキルを発動後、移動速度が増加する。<br>,/img/spell/ViktorQ.png
763,153,W,グラビティフィールド,強力な重力場を発生させる装置を展開し、範囲内の敵にスロウ効果を付与する。 また、装置から抜け出せなかった敵にスタン効果を付与する。<br><br>強化: スキルが敵にスロウ効果を付与する。<br>,/img/spell/ViktorW.png
